night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2022-12-28,11,-49.664340909090576,-6.808886602729252,926.0,2022,12,362,2,1,1,-4.808886602729252,0,0
2022-12-29,11,-458.91338636363685,-4.266283342895373,950.0,2022,12,363,3,1,1,-2.266283342895373,0,0
2022-12-30,11,-517.1863409090911,-1.5666640527771791,973.0,2022,12,364,4,1,0,0.43333594722282087,0,0
2023-11-01,11,-102.05809090909084,-0.5438923634761448,43.0,2023,11,305,2,0,0,1.4561076365238552,0,1
2023-11-02,11,-198.98127272727254,-0.3334637592078572,43.0,2023,11,306,3,0,0,1.666536240792143,0,0
2023-11-03,11,-322.34265909090885,-7.5704981026825235,57.0,2023,11,307,4,0,1,-5.5704981026825235,1,0
2023-11-04,11,-99.20404545454552,-2.768737816498657,81.0,2023,11,308,5,0,1,-0.7687378164986569,0,1
2023-11-05,11,-83.96606818181813,-3.5639652532938673,94.0,2023,11,309,6,0,1,-1.5639652532938673,0,0
2023-11-06,11,-78.42938636363628,-2.2987311086266247,108.0,2023,11,310,0,0,1,-0.29873110862662466,0,0
2023-11-07,11,-118.53613636363679,-5.2683822611571856,125.0,2023,11,311,1,0,1,-3.2683822611571856,0,0
2023-11-08,11,-402.2032954545461,-6.4688001502299475,149.0,2023,11,312,2,0,1,-4.4688001502299475,0,0
2023-11-09,11,-387.249522727273,-3.3226769519959776,173.0,2023,11,313,3,0,1,-1.3226769519959776,0,0
2023-11-10,11,-268.9715909090906,-6.32306940806853,194.0,2023,11,314,4,0,1,-4.32306940806853,0,0
2023-11-11,11,-185.6444090909089,-8.02050796323398,218.0,2023,11,315,5,0,1,-6.02050796323398,0,0
2023-11-12,11,-172.23175000000035,-1.9496683308955318,242.0,2023,11,316,6,0,0,0.05033166910446818,0,0
2023-11-13,11,-456.38027272727265,1.6481587585027433,246.0,2023,11,317,0,0,0,3.6481587585027433,0,0
2023-11-14,11,-475.85938636363625,0.10496805343604593,246.0,2023,11,318,1,0,0,2.1049680534360458,0,0
2023-11-15,11,-448.1393409090906,-5.3733090323598125,259.0,2023,11,319,2,0,1,-3.3733090323598125,1,0
2023-11-16,11,-541.2753181818181,-3.8703527429412534,283.0,2023,11,320,3,0,1,-1.8703527429412534,0,1
2023-11-17,11,-560.7720000000005,-6.533110813827023,307.0,2023,11,321,4,0,1,-4.533110813827023,0,0
2023-11-18,11,-560.2151136363634,-2.603838014844698,331.0,2023,11,322,5,0,1,-0.603838014844698,0,0
2023-11-19,11,-406.0096363636358,-0.8595638180529698,338.0,2023,11,323,6,0,0,1.1404361819470301,0,0
2023-11-20,11,-593.4832499999997,-3.118648727590509,346.0,2023,11,324,0,0,1,-1.118648727590509,0,0
2023-11-21,11,-269.4370000000004,-4.940511749501152,370.0,2023,11,325,1,0,1,-2.9405117495011517,0,0
2023-11-22,11,-452.0910454545463,-6.613162475441297,394.0,2023,11,326,2,0,1,-4.613162475441297,0,0
2023-11-23,11,-755.6639318181817,-1.716977712882336,413.0,2023,11,327,3,0,0,0.283022287117664,0,0
2023-11-24,11,-819.7183636363638,-10.187075391028658,425.0,2023,11,328,4,0,1,-8.187075391028658,0,0
2023-11-25,11,-462.4122499999996,-10.00305528400648,449.0,2023,11,329,5,0,1,-8.00305528400648,0,0
2023-11-26,11,-346.90347727272706,-11.122314160971031,473.0,2023,11,330,6,0,1,-9.122314160971031,0,0
2023-11-27,11,-273.09740909090874,-6.954887714148405,497.0,2023,11,331,0,0,1,-4.954887714148405,0,0
2023-11-28,11,-348.951318181818,-11.693979773812275,521.0,2023,11,332,1,0,1,-9.693979773812275,0,0
2023-11-29,11,-588.0823181818191,-9.472037226991498,545.0,2023,11,333,2,0,1,-7.472037226991498,0,0
2023-11-30,11,-645.441,-0.44581904945725853,569.0,2023,11,334,3,0,0,1.5541809505427415,0,0
2023-12-01,11,-380.76136363636397,-0.534602369326744,569.0,2023,12,335,4,0,0,1.4653976306732561,0,0
2023-12-02,11,-185.26965909090904,-13.010789081653378,583.0,2023,12,336,5,0,1,-11.010789081653378,1,0
2023-12-03,11,-149.68481818181846,-12.589846881814884,607.0,2023,12,337,6,0,1,-10.589846881814884,0,1
2023-12-04,11,-365.81015909090917,-8.685739175246177,631.0,2023,12,338,0,0,1,-6.685739175246177,0,0
2023-12-05,11,-81.23668181818242,-7.066312725409102,655.0,2023,12,339,1,0,1,-5.066312725409102,0,0
2023-12-06,11,-31.63220454545461,-9.214431724841768,679.0,2023,12,340,2,0,1,-7.214431724841768,0,0
2023-12-07,11,-212.7221363636368,-9.775695609841339,703.0,2023,12,341,3,0,1,-7.775695609841339,0,0
2023-12-08,11,-347.4028409090912,-3.9585289696520607,727.0,2023,12,342,4,0,1,-1.9585289696520607,0,0
2023-12-09,11,-372.09740909090925,-4.832375837676629,751.0,2023,12,343,5,0,1,-2.8323758376766293,0,0
2023-12-10,11,60.64477272727361,-4.565357228330388,775.0,2023,12,344,6,0,1,-2.565357228330388,0,0
2023-12-11,11,-54.070386363636565,-2.3040495162254913,794.0,2023,12,345,0,0,1,-0.30404951622549126,0,0
2023-12-12,11,-388.60968181818185,-1.2573260793456882,806.0,2023,12,346,1,0,0,0.7426739206543118,0,0
2023-12-13,11,-290.6557045454546,-5.377195914988771,811.0,2023,12,347,2,0,1,-3.3771959149887714,0,0
2023-12-14,11,-206.04529545454486,-5.632747156012844,835.0,2023,12,348,3,0,1,-3.6327471560128437,0,0
2023-12-15,11,-270.4796136363637,-8.235984914286144,859.0,2023,12,349,4,0,1,-6.235984914286144,0,0
2023-12-16,11,-312.1042954545453,-2.950537257611796,883.0,2023,12,350,5,0,1,-0.9505372576117961,0,0
2023-12-17,11,-380.6580681818184,-2.025119566958484,897.0,2023,12,351,6,0,1,-0.02511956695848383,0,0
2023-12-18,11,-171.4045227272727,-2.3333657797740144,905.0,2023,12,352,0,0,1,-0.3333657797740144,0,0
2023-12-19,11,-515.7491136363634,-3.2021853338000685,921.0,2023,12,353,1,0,1,-1.2021853338000685,0,0
2023-12-20,11,-415.9468181818191,-6.426513352707209,945.0,2023,12,354,2,0,1,-4.426513352707209,0,0
2023-12-21,11,-805.3984545454546,-2.9433059239241017,967.0,2023,12,355,3,1,1,-0.9433059239241017,0,0
2023-12-22,11,-642.1384090909088,-3.579221793713955,988.0,2023,12,356,4,1,1,-1.579221793713955,0,0
2023-12-23,11,-30.20736363636355,-3.8491871458850584,1009.0,2023,12,357,5,1,1,-1.8491871458850584,0,0
2023-12-24,11,203.1252272727278,2.417756352703232,1023.0,2023,12,358,6,1,0,4.417756352703233,0,0
2023-12-25,11,-364.88088636363614,-1.0117929828057604,1023.0,2023,12,359,0,1,0,0.9882070171942396,0,0
2023-12-26,11,-267.23549999999983,-4.601903110803325,1028.0,2023,12,360,1,1,1,-2.601903110803325,1,0
2023-12-27,11,-506.2167727272727,-4.136350512635879,1052.0,2023,12,361,2,1,1,-2.136350512635879,0,1
2023-12-28,11,-253.84490909090925,-4.554813381485551,1076.0,2023,12,362,3,1,1,-2.554813381485551,0,0
2023-12-29,11,-299.80697727272724,-4.724815961095167,1099.0,2023,12,363,4,1,1,-2.7248159610951674,0,0
2023-12-30,11,-22.519409090909242,-5.433825219124788,1123.0,2023,12,364,5,1,1,-3.433825219124788,0,0
2024-11-01,11,-614.3858181818188,2.200185982440675,8.0,2024,11,306,4,0,0,4.200185982440675,0,0
2024-11-02,11,-68.64518181818212,1.6515329855081007,8.0,2024,11,307,5,0,0,3.6515329855081005,0,0
2024-11-03,11,-78.3009545454545,0.5808368266873224,8.0,2024,11,308,6,0,0,2.5808368266873223,0,0
2024-11-04,11,183.82079545454556,-0.27179828022292524,8.0,2024,11,309,0,0,0,1.7282017197770747,0,0
2024-11-05,11,-84.18531818181773,-0.009047406512349209,8.0,2024,11,310,1,0,0,1.9909525934876509,0,0
2024-11-06,11,-160.1434772727275,-1.0512470812657457,8.0,2024,11,311,2,0,0,0.9487529187342543,0,0
2024-11-07,11,-188.02145454545428,-1.5093250183692006,8.0,2024,11,312,3,0,0,0.49067498163079937,0,0
2024-11-08,11,-402.92690909090925,-1.787811176874758,11.0,2024,11,313,4,0,0,0.212188823125242,0,0
2024-11-09,11,-115.44086363636266,-1.8660266046282905,16.0,2024,11,314,5,0,0,0.1339733953717095,0,0
2024-11-10,11,-89.00220454545442,-2.979495369463012,19.0,2024,11,315,6,0,1,-0.9794953694630122,1,0
2024-11-11,11,-186.4430454545459,-4.57925301567698,39.0,2024,11,316,0,0,1,-2.57925301567698,0,1
2024-11-12,11,-392.68636363636324,-5.193877378990641,63.0,2024,11,317,1,0,1,-3.193877378990641,0,0
2024-11-13,11,-132.0203181818185,-6.195758912513758,87.0,2024,11,318,2,0,1,-4.195758912513758,0,0
2024-11-14,11,-382.1253863636364,-5.1047297084405026,111.0,2024,11,319,3,0,1,-3.1047297084405026,0,0
2024-11-15,11,-234.9181363636364,-3.5522268174354568,131.0,2024,11,320,4,0,1,-1.5522268174354568,0,0
2024-11-16,11,6.7072499999998065,-3.3672070083933123,148.0,2024,11,321,5,0,1,-1.3672070083933123,0,0
2024-11-17,11,-67.93747727272735,-3.0259665152368287,168.0,2024,11,322,6,0,1,-1.0259665152368287,0,0
2024-11-18,11,-499.9547954545451,-3.737216272862622,192.0,2024,11,323,0,0,1,-1.737216272862622,0,0
2024-11-19,11,-256.127363636363,-2.19603236808473,216.0,2024,11,324,1,0,1,-0.19603236808473,0,0
2024-11-20,11,-102.61202272727232,-12.920600281525246,239.0,2024,11,325,2,0,1,-10.920600281525246,0,0
2024-11-21,11,-24.2460454545468,-9.268051376089419,263.0,2024,11,326,3,0,1,-7.268051376089419,0,0
2024-11-22,11,-409.8866818181819,-11.904150387254193,287.0,2024,11,327,4,0,1,-9.904150387254193,0,0
2024-11-23,11,-263.6830454545457,-8.782257751916221,311.0,2024,11,328,5,0,1,-6.782257751916221,0,0
2024-11-24,11,-232.03827272727258,-4.003758658581273,335.0,2024,11,329,6,0,1,-2.0037586585812726,0,0
2024-11-25,11,-527.7123181818181,-2.1125889892309355,359.0,2024,11,330,0,0,1,-0.11258898923093552,0,0
2024-11-26,11,-288.9023636363634,-1.3437485499847845,365.0,2024,11,331,1,0,0,0.6562514500152155,0,0
2024-11-27,11,-191.56465909090912,-1.9364936370209171,365.0,2024,11,332,2,0,0,0.06350636297908285,0,0
2024-11-28,11,-510.2382272727269,-7.7122515074309765,373.0,2024,11,333,3,0,1,-5.7122515074309765,1,0
2024-11-29,11,-658.8867727272732,-6.998754198912559,397.0,2024,11,334,4,0,1,-4.998754198912559,0,1
2024-11-30,11,-402.345227272728,-5.900344042904643,421.0,2024,11,335,5,0,1,-3.900344042904643,0,0
2024-12-01,11,9.636454545454729,-3.9832752058564704,445.0,2024,12,336,6,0,1,-1.9832752058564704,0,0
2024-12-02,11,-429.1687727272734,-3.1965437270242627,458.0,2024,12,337,0,0,1,-1.1965437270242627,0,0
2024-12-03,11,-135.787727272727,-5.967244920780744,482.0,2024,12,338,1,0,1,-3.967244920780744,0,0
2024-12-04,11,-20.52245454545482,-10.251183651909747,506.0,2024,12,339,2,0,1,-8.251183651909747,0,0
2024-12-05,11,-50.425613636364275,-5.9429557222659675,530.0,2024,12,340,3,0,1,-3.9429557222659675,0,0
2024-12-06,11,105.72031818181776,-7.810206882944953,554.0,2024,12,341,4,0,1,-5.810206882944953,0,0
2024-12-07,11,-318.77386363636356,-7.511329790737874,578.0,2024,12,342,5,0,1,-5.511329790737874,0,0
2024-12-08,11,-74.23129545454486,-6.8138018314117605,602.0,2024,12,343,6,0,1,-4.8138018314117605,0,0
2024-12-09,11,-333.22334090909084,-7.2281398364872835,626.0,2024,12,344,0,0,1,-5.2281398364872835,0,0
2024-12-10,11,-211.8582272727275,-6.747752132605569,650.0,2024,12,345,1,0,1,-4.747752132605569,0,0
2024-12-11,11,-93.46638636363704,-7.128902725774819,674.0,2024,12,346,2,0,1,-5.128902725774819,0,0
2024-12-12,11,-245.53263636363639,-6.0976306906935145,698.0,2024,12,347,3,0,1,-4.0976306906935145,0,0
2024-12-13,11,-865.119750000001,-6.218150022666106,722.0,2024,12,348,4,0,1,-4.218150022666106,0,0
2024-12-14,11,-161.56720454545493,-6.308686781163829,746.0,2024,12,349,5,0,1,-4.308686781163829,0,0
2024-12-15,11,4.812136363635958,-3.0023143687769918,770.0,2024,12,350,6,0,1,-1.0023143687769918,0,0
2024-12-16,11,-526.8333636363634,-0.9124888548597507,777.0,2024,12,351,0,0,0,1.0875111451402493,0,0
2024-12-17,11,-362.6361363636368,-2.419229283859519,780.0,2024,12,352,1,0,1,-0.4192292838595191,0,0
2024-12-18,11,-316.07004545454566,-1.1483200137120155,793.0,2024,12,353,2,0,0,0.8516799862879845,0,0
2024-12-19,11,-703.067113636363,-6.461097330974224,806.0,2024,12,354,3,0,1,-4.461097330974224,0,0
2024-12-20,11,-231.92879545454542,-11.698918004027005,830.0,2024,12,355,4,0,1,-9.698918004027005,0,0
2024-12-21,11,-163.08550000000022,-7.11583023285142,854.0,2024,12,356,5,1,1,-5.11583023285142,0,0
2024-12-22,11,-200.1355909090911,-10.959836580974079,878.0,2024,12,357,6,1,1,-8.959836580974079,0,0
2024-12-23,11,-516.5103636363639,-10.49236642168301,902.0,2024,12,358,0,1,1,-8.49236642168301,0,0
2024-12-24,11,-76.37659090909123,-9.71621694521023,926.0,2024,12,359,1,1,1,-7.716216945210229,0,0
2024-12-25,11,-260.43547727272727,-6.3427842385903315,950.0,2024,12,360,2,1,1,-4.3427842385903315,0,0
2024-12-26,11,-94.38538636363609,-4.45095240880221,974.0,2024,12,361,3,1,1,-2.45095240880221,0,0
2024-12-27,11,-141.8376136363637,-1.7621681990276796,994.0,2024,12,362,4,1,0,0.23783180097232037,0,0
2024-12-28,11,-152.35647727272706,-2.3629917982474318,996.0,2024,12,363,5,1,1,-0.3629917982474318,0,0
2024-12-29,11,-111.26879545454607,-3.3173310381419285,1014.0,2024,12,364,6,1,1,-1.3173310381419285,0,0
2024-12-30,11,-252.4520909090909,-4.31888850160274,1036.0,2024,12,365,0,1,1,-2.31888850160274,0,0
2025-11-01,11,-221.46188636363647,3.689228374872051,176.0,2025,11,305,5,0,0,5.689228374872052,0,0
2025-11-02,11,-63.378181818181474,-2.5958492435465175,176.0,2025,11,306,6,0,1,-0.5958492435465175,1,0
2025-11-03,11,-207.81306818181773,-4.085821832339235,195.0,2025,11,307,0,0,1,-2.085821832339235,0,1
2025-11-04,11,-53.682340909090435,-0.43021789254848974,208.0,2025,11,308,1,0,0,1.5697821074515104,0,0
2025-11-05,11,-3.1917727272731016,-2.185832105706057,208.0,2025,11,309,2,0,1,-0.1858321057060568,0,0
2025-11-06,11,-363.5054090909094,-2.4871534760571077,218.0,2025,11,310,3,0,1,-0.4871534760571077,0,0
2025-11-07,11,-178.966431818181,-2.7757129131300586,231.0,2025,11,311,4,0,1,-0.7757129131300586,0,0
2025-11-08,11,37.475113636363446,-3.0971950772623447,245.0,2025,11,312,5,0,1,-1.0971950772623447,0,0
2025-11-09,11,8.041272727272537,-2.375944537407344,263.0,2025,11,313,6,0,1,-0.375944537407344,0,0
2025-11-10,11,-31.574090909090458,-2.544544523202458,280.0,2025,11,314,0,0,1,-0.5445445232024579,0,0
2025-11-11,11,-62.12972727272757,-2.084709847829011,292.0,2025,11,315,1,0,1,-0.08470984782901114,0,0
2025-11-12,11,148.70250000000024,-0.6688655993184911,300.0,2025,11,316,2,0,0,1.331134400681509,0,0
2025-11-13,11,-195.71879545454564,-0.23412846370348905,300.0,2025,11,317,3,0,0,1.765871536296511,0,0
2025-11-14,11,108.23013636363629,0.33928812958124493,300.0,2025,11,318,4,0,0,2.339288129581245,0,0
2025-11-15,11,-64.38334090909103,1.4092092833051988,300.0,2025,11,319,5,0,0,3.4092092833051986,0,0
2025-11-16,11,-76.46352272727266,0.5165436320450739,300.0,2025,11,320,6,0,0,2.516543632045074,0,0
2025-11-17,11,134.16081818181837,-8.74780033247473,303.0,2025,11,321,0,0,1,-6.74780033247473,1,0
2025-11-18,11,145.11520454545328,-9.703918466033223,327.0,2025,11,322,1,0,1,-7.7039184660332225,0,1
2025-11-19,11,11.89615909090902,-7.8796113185266075,351.0,2025,11,323,2,0,1,-5.8796113185266075,0,0
2025-11-20,11,-52.018681818180994,-9.59620094254072,375.0,2025,11,324,3,0,1,-7.596200942540721,0,0
2025-11-21,11,159.36631818181888,-11.697373774342246,399.0,2025,11,325,4,0,1,-9.697373774342246,0,0
2025-11-22,11,202.3765681818181,-14.273551500050308,423.0,2025,11,326,5,0,1,-12.273551500050308,0,0
2025-11-23,11,31.353818181817836,-9.534889911999347,447.0,2025,11,327,6,0,1,-7.534889911999347,0,0
2025-11-24,11,174.69250000000136,-3.789610388111679,471.0,2025,11,328,0,0,1,-1.789610388111679,0,0
2025-11-25,11,384.85559090909044,-7.602876865696968,495.0,2025,11,329,1,0,1,-5.602876865696968,0,0
2025-11-26,11,-157.37520454545532,-9.801687339625262,519.0,2025,11,330,2,0,1,-7.801687339625262,0,0
2025-11-27,11,28.82097727272776,-8.452013866878639,543.0,2025,11,331,3,0,1,-6.452013866878639,0,0
2025-11-28,11,-20.381431818181888,-6.205667996388692,567.0,2025,11,332,4,0,1,-4.205667996388692,0,0
2025-11-29,11,174.8472045454546,-3.646300176001615,584.0,2025,11,333,5,0,1,-1.6463001760016152,0,0
2025-11-30,11,-77.6231136363635,-4.24148347619061,608.0,2025,11,334,6,0,1,-2.24148347619061,0,0
2025-12-01,11,-246.39570454545438,-3.2159485483624977,632.0,2025,12,335,0,0,1,-1.2159485483624977,0,0
2025-12-02,11,110.43411363636302,-3.990056298738823,656.0,2025,12,336,1,0,1,-1.990056298738823,0,0
2025-12-03,11,-16.264909090909647,-4.322449714054561,680.0,2025,12,337,2,0,1,-2.322449714054561,0,0
2025-12-04,11,-69.48754545454523,-4.0442465172422395,704.0,2025,12,338,3,0,1,-2.0442465172422395,0,0
2025-12-05,11,423.36281818181817,-6.12719703618128,728.0,2025,12,339,4,0,1,-4.12719703618128,0,0
2025-12-06,11,-140.67436363636378,-4.689569907894536,752.0,2025,12,340,5,0,1,-2.689569907894536,0,0
2025-12-07,11,-493.9814545454552,-1.253575788961279,776.0,2025,12,341,6,0,0,0.7464242110387209,0,0
2025-12-08,11,-6.877954545454486,0.569474039399171,781.0,2025,12,342,0,0,0,2.569474039399171,0,0
2025-12-09,11,757.204704545455,-1.446717333144687,781.0,2025,12,343,1,0,0,0.553282666855313,0,0
2025-12-10,11,377.440227272727,-2.354538094372526,781.0,2025,12,344,2,0,1,-0.35453809437252604,1,0
2025-12-11,11,282.234272727273,-3.3401491325388446,797.0,2025,12,345,3,0,1,-1.3401491325388446,0,1
2025-12-12,11,9.380181818182047,-3.1920778001214214,813.0,2025,12,346,4,0,1,-1.1920778001214214,0,0
2025-12-13,11,-8.550681818181395,-3.7987081364868875,832.0,2025,12,347,5,0,1,-1.7987081364868875,0,0
2025-12-14,11,322.03213636363597,-4.502184909588564,856.0,2025,12,348,6,0,1,-2.502184909588564,0,0
2025-12-15,11,-137.95338636363655,-3.9621614768301283,880.0,2025,12,349,0,0,1,-1.9621614768301283,0,0
2025-12-16,11,-215.91200000000075,-1.3355064045456306,896.0,2025,12,350,1,0,0,0.6644935954543694,0,0
2025-12-17,11,-184.02197727272753,-1.2454648814155709,896.0,2025,12,351,2,0,0,0.7545351185844291,0,0
2025-12-18,11,-375.4855681818186,-3.7113554780654754,899.0,2025,12,352,3,0,1,-1.7113554780654754,1,0
2025-12-19,11,-369.36309090909094,-3.1571455757141393,923.0,2025,12,353,4,0,1,-1.1571455757141393,0,1
2025-12-20,11,-32.56011363636323,-3.9418553158077128,947.0,2025,12,354,5,0,1,-1.9418553158077128,0,0
2025-12-21,11,-248.9504545454547,-5.096045595710989,971.0,2025,12,355,6,1,1,-3.096045595710989,0,0
2025-12-22,11,-344.2695681818186,-5.843526929795098,995.0,2025,12,356,0,1,1,-3.8435269297950976,0,0
2025-12-23,11,-356.4480909090909,-4.958296673912629,1019.0,2025,12,357,1,1,1,-2.9582966739126286,0,0
2025-12-24,11,-175.53465909090946,-6.552564309950274,1043.0,2025,12,358,2,1,1,-4.552564309950274,0,0
2025-12-25,11,6.738068181817983,-7.448161161887918,1067.0,2025,12,359,3,1,1,-5.448161161887918,0,0
2025-12-26,11,-273.04506818181835,-5.232976186724063,1091.0,2025,12,360,4,1,1,-3.2329761867240627,0,0
2025-12-27,11,373.8040681818177,-2.982089266408202,1114.0,2025,12,361,5,1,1,-0.9820892664082019,0,0
2025-12-28,11,64.65688636363616,-4.875938320642444,1138.0,2025,12,362,6,1,1,-2.875938320642444,0,0
2025-12-29,11,-41.73313636363673,-5.998804659578656,1162.0,2025,12,363,0,1,1,-3.9988046595786564,0,0
2025-12-30,11,-177.16231818181834,-13.760817504337611,1186.0,2025,12,364,1,1,1,-11.760817504337611,0,0
